"","qry_gene_id","isMinorIntron","isMinorIR","isMinorAS","isIrFinder","GeneID","NExons","P.Value","FDR"
"tx.861","FAHD2A_2",FALSE,FALSE,FALSE,FALSE,"FAHD2A_2",2,0.001141014967892,0.0587217134423661
"tx.261786","TET1_1",FALSE,FALSE,FALSE,FALSE,"TET1_1",4,0.0011571633415437,0.059271871348222
"tx.96652","SNORA100_1",FALSE,FALSE,FALSE,FALSE,"SNORA100_1",12,0.00116352234646374,0.0593177894847408
"tx.126407","THBD_1",FALSE,FALSE,FALSE,FALSE,"THBD_1",2,0.00122982254679062,0.0621113638618976
"NM_001889.4","CRYZ_1",FALSE,FALSE,FALSE,FALSE,"CRYZ_1",4,0.00123065541852881,0.0621113638618976
"NM_013374.6","PDCD6IP_1",FALSE,FALSE,FALSE,FALSE,"PDCD6IP_1",3,0.00123547790718942,0.0621113638618976
"tx.93205","DONSON_1",TRUE,FALSE,FALSE,FALSE,"DONSON_1",3,0.00125048376589079,0.0625760516765348
"tx.5825","CMTM3_1",FALSE,FALSE,FALSE,FALSE,"CMTM3_1",2,0.00125821568473859,0.0626741473420933
"tx.1828","MIR10397_1",FALSE,FALSE,FALSE,FALSE,"MIR10397_1",4,0.00131885313959798,0.0651972052164786
"tx.71075","MAPK6_1",FALSE,FALSE,FALSE,FALSE,"MAPK6_1",8,0.00132101283935652,0.0651972052164786
"XM_047445355.1","LOC124901868_1",FALSE,FALSE,FALSE,FALSE,"LOC124901868_1",4,0.0013268793031441,0.0651972052164786
"tx.96482","SMYD2_1",TRUE,FALSE,FALSE,FALSE,"SMYD2_1",2,0.00134584450541363,0.0658311958751647
"NM_175852.4","TXLNA_1",FALSE,FALSE,FALSE,FALSE,"TXLNA_1",2,0.00135411236238314,0.0659385925700384
"tx.145811","GAK_1",TRUE,FALSE,FALSE,FALSE,"GAK_1",2,0.00137360663641665,0.0661757355153449
"NM_006013.5","RPL10_1",FALSE,FALSE,FALSE,FALSE,"RPL10_1",3,0.00137609401370023,0.0661757355153449
"tx.115844","KIAA1109_1",FALSE,FALSE,FALSE,FALSE,"KIAA1109_1",3,0.00137726459402044,0.0661757355153449
"tx.88034","BRI3BP_1",FALSE,FALSE,FALSE,FALSE,"BRI3BP_1",3,0.00139416919922649,0.066692878125112
"tx.216398","GPBP1_1",FALSE,FALSE,FALSE,FALSE,"GPBP1_1",6,0.00140041026696396,0.0666976100393056
"tx.300457","SNTB2_2",FALSE,FALSE,FALSE,FALSE,"SNTB2_2",3,0.00147839258019674,0.0701042140976264
"NM_001040457.3","RHBDD2_1",TRUE,FALSE,FALSE,FALSE,"RHBDD2_1",2,0.00151363651126628,0.0714633864166981
"tx.4112","SDHAF2_1",FALSE,FALSE,FALSE,FALSE,"SDHAF2_1",3,0.00152268598828363,0.0715794248778007
"tx.311074","PHLPP1_1",FALSE,FALSE,FALSE,FALSE,"PHLPP1_1",4,0.00154789232945777,0.0724507017481979
"NM_138436.4","SMIM19_1",FALSE,FALSE,FALSE,FALSE,"SMIM19_1",3,0.00158806783991501,0.0740121402302023
"tx.263930","C10orf95-AS1_1",FALSE,FALSE,FALSE,FALSE,"C10orf95-AS1_1",4,0.00161444431384603,0.0749198752310003
"NR_135231.1","PCNP_1",FALSE,FALSE,FALSE,FALSE,"PCNP_1",5,0.0016699741468219,0.0769057095611836
"tx.7224","TRPC4AP_1",FALSE,FALSE,FALSE,FALSE,"TRPC4AP_1",5,0.00167140136812223,0.0769057095611836
"tx.7785","VMA21_1",FALSE,FALSE,FALSE,FALSE,"VMA21_1",2,0.00169816192672655,0.0775449415630676
"tx.90949","TMEM106A_1",FALSE,FALSE,FALSE,FALSE,"TMEM106A_1",9,0.0016995760283645,0.0775449415630676
"NM_212472.2","PRKAR1A_1",FALSE,FALSE,FALSE,FALSE,"PRKAR1A_1",6,0.00174047884961934,0.0790789114142948
"tx.243897","PPP2R2A_1",FALSE,FALSE,FALSE,FALSE,"PPP2R2A_1",4,0.00175073908347219,0.0792136487809355
"tx.83136","TMEM181_1",TRUE,FALSE,FALSE,FALSE,"TMEM181_1",8,0.00179445959819995,0.0806063266486567
"tx.45332","LINGO2_1",FALSE,FALSE,FALSE,FALSE,"LINGO2_1",2,0.00179636532360023,0.0806063266486567
"tx.5440","MAP2K5_1",FALSE,FALSE,FALSE,FALSE,"MAP2K5_1",9,0.00182891605450589,0.0817292157855121
"tx.141178","NPIPB3_2",FALSE,FALSE,FALSE,FALSE,"NPIPB3_2",2,0.00186030159341234,0.0824277677000269
"tx.187395","gene.17344",TRUE,FALSE,FALSE,FALSE,"gene.17344",3,0.00186954708945159,0.0824277677000269
"tx.170344","gene.1649",FALSE,FALSE,FALSE,FALSE,"gene.1649",3,0.00187454894941421,0.0824277677000269
"tx.8246","GPN2_1",TRUE,FALSE,FALSE,FALSE,"GPN2_1",2,0.00188125623319243,0.0824277677000269
"tx.44322","LMBR1_1",TRUE,FALSE,TRUE,FALSE,"LMBR1_1",6,0.00188250173953464,0.0824277677000269
"tx.1388","CCDC14_1",FALSE,FALSE,FALSE,FALSE,"CCDC14_1",4,0.00192594109944223,0.0839911421640289
"tx.65672","CASD1_1",FALSE,FALSE,FALSE,FALSE,"CASD1_1",6,0.00193501066405046,0.0840491232036958
"tx.68631","SPINDOC_1",FALSE,FALSE,FALSE,FALSE,"SPINDOC_1",7,0.00199508811792116,0.086313393914366
"tx.308574","NAPG_1",FALSE,FALSE,FALSE,FALSE,"NAPG_1",2,0.00203380037819496,0.0869350927411281
"tx.309755","KIAA1328_1",TRUE,FALSE,FALSE,FALSE,"KIAA1328_1",6,0.00203828451999817,0.0869350927411281
"tx.28862","MAFG_1",FALSE,FALSE,FALSE,FALSE,"MAFG_1",3,0.00203874518581623,0.0869350927411281
"tx.182647","BABAM2_1",FALSE,FALSE,FALSE,FALSE,"BABAM2_1",6,0.002041481595818,0.0869350927411281
"NM_015178.3","RHOBTB2_1",FALSE,FALSE,FALSE,FALSE,"RHOBTB2_1",2,0.00206711164309853,0.0876826770797147
"tx.90933","RUNDC1_1",FALSE,FALSE,FALSE,FALSE,"RUNDC1_1",6,0.00209613554208293,0.0885678437800723
"tx.154856","ZDHHC2_1",FALSE,FALSE,FALSE,FALSE,"ZDHHC2_1",3,0.00210606221804026,0.088642362890307
"tx.741","PPM1B_1",FALSE,FALSE,FALSE,FALSE,"PPM1B_1",8,0.00216857046349014,0.0909208751468702
"tx.171710","ROR1_1",FALSE,FALSE,FALSE,FALSE,"ROR1_1",6,0.00218212648146988,0.0910341721293334
"tx.94756","CLSTN3_2",FALSE,FALSE,FALSE,FALSE,"CLSTN3_2",2,0.00218803931538411,0.0910341721293334
"tx.114203","STAM2_1",FALSE,FALSE,FALSE,FALSE,"STAM2_1",2,0.002213468597827,0.0917406698618452
"tx.4049","ARL14EP_1",FALSE,FALSE,FALSE,FALSE,"ARL14EP_1",2,0.00222842248815397,0.0920092768017641
"tx.3505","SUSD1_1",FALSE,FALSE,FALSE,FALSE,"SUSD1_1",5,0.00224190608964029,0.0922153720734998
"NM_003127.4","SPTAN1_1",FALSE,FALSE,FALSE,FALSE,"SPTAN1_1",3,0.00225573944024594,0.0924342437042665
"tx.255440","STX17_1",FALSE,FALSE,FALSE,FALSE,"STX17_1",2,0.00227329355542572,0.0928033636028869
"tx.7516","MYH9_1",TRUE,FALSE,FALSE,FALSE,"MYH9_1",3,0.00228860898877481,0.0930786704460885
"tx.58504","BHLHA15_1",FALSE,FALSE,FALSE,FALSE,"BHLHA15_1",2,0.00235095524961359,0.0952575487147536
"NM_002951.5","RPN2_2",FALSE,FALSE,FALSE,FALSE,"RPN2_2",3,0.00236655341571867,0.0954270686059033
"XR_007076316.1","LINC02163_1",FALSE,FALSE,FALSE,FALSE,"LINC02163_1",5,0.0023727146628229,0.0954270686059033
"NM_173552.5","DIPK2A_1",FALSE,FALSE,FALSE,FALSE,"DIPK2A_1",2,0.00240535280804534,0.0963827532935954
"tx.8865","DPYD_1",FALSE,FALSE,FALSE,FALSE,"DPYD_1",6,0.00242393503392275,0.0967702593138498
"tx.154889","gene.78935",FALSE,FALSE,FALSE,FALSE,"gene.78935",2,0.0024521138695029,0.0973645058094084
"tx.40994","MARCHF6_1",FALSE,FALSE,FALSE,FALSE,"MARCHF6_1",3,0.00245675242580145,0.0973645058094084
"tx.11634","WDFY1_1",TRUE,FALSE,FALSE,TRUE,"WDFY1_1",3,0.00250465342777679,0.0985539946511642
"NM_183422.4","TSC22D1_1",FALSE,FALSE,FALSE,FALSE,"TSC22D1_1",3,0.00250491781229591,0.0985539946511642
"tx.262385","LRMDA_1",TRUE,FALSE,FALSE,FALSE,"LRMDA_1",7,0.00252581688157896,0.0990174928413932
"tx.282032","COG6_1",TRUE,FALSE,FALSE,FALSE,"COG6_1",3,0.00257338332114473,0.100519314691765
"tx.205059","PAK2_1",FALSE,FALSE,FALSE,FALSE,"PAK2_1",4,0.00258402591716123,0.100573252453239
"tx.46162","PRRT1B_1",FALSE,FALSE,FALSE,FALSE,"PRRT1B_1",3,0.00265111064289664,0.102815751682909
"NR_134948.2","COX7A2L_1",FALSE,FALSE,FALSE,FALSE,"COX7A2L_1",6,0.0027706569518388,0.106492184772057
"tx.278529","TXNRD1_1",FALSE,FALSE,FALSE,FALSE,"TXNRD1_1",6,0.00277325918419423,0.106492184772057
"tx.6145","ACACA_2",FALSE,FALSE,FALSE,FALSE,"ACACA_2",5,0.00277532814167899,0.106492184772057
"NM_002874.5","RAD23B_1",FALSE,FALSE,FALSE,FALSE,"RAD23B_1",3,0.00284023886855976,0.108599133358065
"tx.14146","DROSHA_1",FALSE,FALSE,FALSE,FALSE,"DROSHA_1",3,0.00286311888269358,0.109089852446209
"XR_007074481.1","LOC107986182_1",FALSE,FALSE,FALSE,FALSE,"LOC107986182_1",5,0.00289343027315322,0.10985929837822
"tx.228083","gene.505",FALSE,FALSE,FALSE,FALSE,"gene.505",2,0.00290478242766592,0.1099060361743
"tx.270243","PRSS23_1",FALSE,FALSE,FALSE,FALSE,"PRSS23_1",5,0.00295287082634828,0.111337584386514
"NR_135088.2","TCTN1_1",TRUE,FALSE,TRUE,FALSE,"TCTN1_1",2,0.00297966838675025,0.111659109420007
"tx.158216","KMT2A_1",FALSE,FALSE,FALSE,FALSE,"KMT2A_1",4,0.00298995064378632,0.111659109420007
"NR_104103.2","SNRNP35_1",FALSE,FALSE,FALSE,FALSE,"SNRNP35_1",3,0.00299456194714067,0.111659109420007
"tx.293750","LACTB_1",FALSE,FALSE,FALSE,FALSE,"LACTB_1",4,0.00301009597386233,0.111659109420007
"NM_001135750.2","PSMG4_1",FALSE,FALSE,FALSE,FALSE,"PSMG4_1",3,0.00301732359797128,0.111659109420007
"tx.276508","FRS2_1",FALSE,FALSE,FALSE,FALSE,"FRS2_1",5,0.00302310072030527,0.111659109420007
"tx.118672","HGSNAT_1",FALSE,FALSE,FALSE,FALSE,"HGSNAT_1",2,0.00303337667178397,0.111659109420007
"NR_046186.2","PDLIM5_1",FALSE,FALSE,FALSE,FALSE,"PDLIM5_1",4,0.00306409350833185,0.112408754753296
"tx.231466","gene.36910",FALSE,FALSE,FALSE,FALSE,"gene.36910",3,0.00313311077707751,0.114393853400336
"tx.295626","RHCG_1",FALSE,FALSE,FALSE,FALSE,"RHCG_1",2,0.00314472150469914,0.114393853400336
"NM_012164.4","FBXW2_1",FALSE,FALSE,FALSE,FALSE,"FBXW2_1",4,0.00315708463400817,0.114393853400336
"tx.217658","SCAMP1_1",FALSE,FALSE,FALSE,FALSE,"SCAMP1_1",4,0.00316231486131992,0.114393853400336
"NR_027768.1","DPY19L2P2_2",FALSE,FALSE,FALSE,FALSE,"DPY19L2P2_2",2,0.00317087668049554,0.114393853400336
"tx.294163","PIAS1_1",FALSE,FALSE,FALSE,FALSE,"PIAS1_1",3,0.00321424435424715,0.11557443524096
"tx.9070","NBPF9_1",FALSE,FALSE,FALSE,FALSE,"NBPF9_1",5,0.00323050643776537,0.115775806626053
"tx.111262","ANTXR1_1",FALSE,FALSE,FALSE,FALSE,"ANTXR1_1",5,0.00325057391619353,0.116111783407716
"NM_031992.2","EIF4H_1",FALSE,FALSE,FALSE,FALSE,"EIF4H_1",2,0.00328369948119299,0.116910467758278
"tx.74102","WIZ_1",FALSE,FALSE,FALSE,FALSE,"WIZ_1",4,0.00330402353016062,0.117052974631033
"tx.106604","RPP25_1",FALSE,FALSE,FALSE,FALSE,"RPP25_1",2,0.00330926081699301,0.117052974631033
"tx.50264","gene.10210",FALSE,FALSE,FALSE,FALSE,"gene.10210",4,0.00337827057540497,0.119105974604944
"tx.162272","TMEM231_1",TRUE,FALSE,FALSE,FALSE,"TMEM231_1",2,0.0034359397564667,0.120747151506381
"tx.734","MAP4K3-DT_1",FALSE,FALSE,FALSE,FALSE,"MAP4K3-DT_1",3,0.0035472438875439,0.123900336291633
"tx.194939","LOC102723663_1",FALSE,FALSE,FALSE,FALSE,"LOC102723663_1",2,0.00354848554993072,0.123900336291633
"tx.23910","GPR180_1",FALSE,FALSE,FALSE,FALSE,"GPR180_1",3,0.00361347495564703,0.125765142767215
"tx.94862","SEL1L_1",FALSE,FALSE,FALSE,FALSE,"SEL1L_1",5,0.00363976758693924,0.126008622022191
"tx.315983","ARHGAP35_1",FALSE,FALSE,FALSE,FALSE,"ARHGAP35_1",3,0.00364915448101503,0.126008622022191
"tx.86521","gene.53491",FALSE,FALSE,FALSE,FALSE,"gene.53491",2,0.00365528280108575,0.126008622022191
"tx.288106","PALS1_1",FALSE,FALSE,FALSE,FALSE,"PALS1_1",3,0.00366802015028182,0.126047565860475
"tx.168159","SPEN-AS1_1",FALSE,FALSE,FALSE,FALSE,"SPEN-AS1_1",3,0.00374421625726453,0.128012216918022
"tx.293510","MYO1E_1",FALSE,FALSE,FALSE,FALSE,"MYO1E_1",2,0.00375032920751815,0.128012216918022
"tx.94495","PRICKLE4_1",FALSE,FALSE,FALSE,FALSE,"PRICKLE4_1",4,0.0037756445358792,0.128012216918022
"XR_007080306.1","LOC105376025_1",FALSE,FALSE,FALSE,FALSE,"LOC105376025_1",6,0.00377929952727422,0.128012216918022
"tx.18896","IL11RA_1",FALSE,FALSE,FALSE,FALSE,"IL11RA_1",3,0.00379521498911573,0.128012216918022
"tx.84862","RECK_1",FALSE,FALSE,FALSE,FALSE,"RECK_1",3,0.00379592355167171,0.128012216918022
"NM_014963.3","SBNO2_2",TRUE,FALSE,FALSE,FALSE,"SBNO2_2",2,0.00381536977728137,0.128153952152581
"tx.46730","SGPL1_1",FALSE,FALSE,FALSE,FALSE,"SGPL1_1",5,0.00382372967100436,0.128153952152581
"tx.4622","NAV3_1",FALSE,FALSE,FALSE,FALSE,"NAV3_1",5,0.00385650527638882,0.128854740911711
"XR_007087968.1","LOC105376844_1",FALSE,FALSE,FALSE,FALSE,"LOC105376844_1",3,0.00394367066165726,0.131362943910847
"NM_002466.4","MYBL2_1",FALSE,FALSE,FALSE,FALSE,"MYBL2_1",2,0.00398903501849533,0.132088197857396
"tx.12500","NEPRO_1",TRUE,FALSE,TRUE,FALSE,"NEPRO_1",2,0.00398977151645877,0.132088197857396
"tx.150964","SENP2_1",FALSE,FALSE,FALSE,FALSE,"SENP2_1",3,0.00401418490913135,0.132465176117955
"tx.195644","UBE2E1_1",FALSE,FALSE,FALSE,FALSE,"UBE2E1_1",5,0.00402555558697166,0.132465176117955
"tx.319094","NANP_1",FALSE,FALSE,FALSE,FALSE,"NANP_1",2,0.0040440960865792,0.13248137669032
"tx.94718","FOSL1_1",FALSE,FALSE,FALSE,FALSE,"FOSL1_1",3,0.00407780520393892,0.13248137669032
"tx.9907","EGLN1_1",FALSE,FALSE,FALSE,FALSE,"EGLN1_1",3,0.00410423243708189,0.13248137669032
"tx.223105","RANBP17_1",TRUE,FALSE,FALSE,FALSE,"RANBP17_1",8,0.0041098436319353,0.13248137669032
"tx.39037","VHL_1",FALSE,FALSE,FALSE,FALSE,"VHL_1",8,0.00412377105782134,0.13248137669032
"tx.33538","AFAP1_1",FALSE,FALSE,FALSE,FALSE,"AFAP1_1",7,0.0041381900289156,0.13248137669032
"tx.191055","MYO1B_1",FALSE,FALSE,FALSE,FALSE,"MYO1B_1",4,0.00415366271729681,0.13248137669032
"NM_001562.4","IL18_1",FALSE,FALSE,FALSE,FALSE,"IL18_1",2,0.00416596231021587,0.13248137669032
"tx.239376","gene.78645",FALSE,FALSE,FALSE,FALSE,"gene.78645",2,0.00416646774835936,0.13248137669032
"NM_001085469.2","CTNND1_1",FALSE,FALSE,FALSE,FALSE,"CTNND1_1",4,0.00417734635052154,0.13248137669032
"NM_181652.3","PRDX5_1",FALSE,FALSE,FALSE,FALSE,"PRDX5_1",5,0.00418038701756137,0.13248137669032
"tx.41516","PGGT1B_1",FALSE,FALSE,FALSE,FALSE,"PGGT1B_1",3,0.00419489934489184,0.13248137669032
"tx.270218","ME3_1",FALSE,FALSE,FALSE,FALSE,"ME3_1",4,0.00419619170814785,0.13248137669032
"tx.276051","gene.25411",FALSE,FALSE,FALSE,FALSE,"gene.25411",2,0.00419684994764437,0.13248137669032
"tx.94881","SPG11_1",TRUE,TRUE,FALSE,FALSE,"SPG11_1",3,0.00422436963029013,0.132963564682088
"NM_033020.3","TRIM33_1",FALSE,FALSE,FALSE,FALSE,"TRIM33_1",2,0.00426608535862665,0.133078948187859
"tx.54601","ZNF407_1",FALSE,FALSE,FALSE,FALSE,"ZNF407_1",6,0.00426741079497914,0.133078948187859
"XR_007072522.1","LOC107985949_1",FALSE,FALSE,FALSE,FALSE,"LOC107985949_1",2,0.00427032588215879,0.133078948187859
"tx.308294","TGIF1_1",FALSE,FALSE,FALSE,FALSE,"TGIF1_1",4,0.00428623176783529,0.133078948187859
"NM_138632.2","TRIOBP_1",FALSE,FALSE,FALSE,FALSE,"TRIOBP_1",3,0.00429443632604629,0.133078948187859
"tx.98337","gene.48710",FALSE,FALSE,FALSE,FALSE,"gene.48710",2,0.0043015665175374,0.133078948187859
"tx.94789","SLC35E3_1",TRUE,FALSE,FALSE,FALSE,"SLC35E3_1",4,0.00431551823904999,0.133131285675693
"tx.186057","TGOLN2_2",FALSE,FALSE,FALSE,FALSE,"TGOLN2_2",3,0.00436093837210061,0.134151359157622
"tx.180575","gene.60981",FALSE,FALSE,FALSE,FALSE,"gene.60981",2,0.00440851510768919,0.135231823599991
"tx.205596","STK32B_1",FALSE,FALSE,FALSE,FALSE,"STK32B_1",5,0.00444141489701223,0.135857251737059
"tx.265028","HTRA1_1",FALSE,FALSE,FALSE,FALSE,"HTRA1_1",2,0.00447426059808759,0.135996147777525
"tx.12737","SLC25A36_1",FALSE,FALSE,FALSE,FALSE,"SLC25A36_1",3,0.00447999768719311,0.135996147777525
"tx.295737","CRTC3_1",TRUE,TRUE,FALSE,FALSE,"CRTC3_1",6,0.00448677334801867,0.135996147777525
"tx.948","R3HDM1_1",FALSE,FALSE,FALSE,FALSE,"R3HDM1_1",4,0.00449605093030035,0.135996147777525
"tx.330808","DIAPH2_1",TRUE,FALSE,FALSE,FALSE,"DIAPH2_1",10,0.00458420998613637,0.138277600665152
"NM_181578.5","RFC5_1",TRUE,FALSE,FALSE,FALSE,"RFC5_1",2,0.00460175415617335,0.138422294686666
"tx.962","SCN9A_1",TRUE,FALSE,FALSE,FALSE,"SCN9A_1",3,0.00463911104388239,0.139160516092594
"tx.94506","TBX18_1",FALSE,FALSE,FALSE,FALSE,"TBX18_1",12,0.00467508039030979,0.139605620382297
"tx.29907","LRP3_1",FALSE,FALSE,FALSE,FALSE,"LRP3_1",3,0.00468410423662555,0.139605620382297
"tx.96061","LIX1L_1",FALSE,FALSE,FALSE,FALSE,"LIX1L_1",4,0.00470321922171498,0.139605620382297
"NM_005655.4","KLF10_1",FALSE,FALSE,FALSE,FALSE,"KLF10_1",2,0.00470537407311177,0.139605620382297
"tx.282632","FNDC3A_1",FALSE,FALSE,FALSE,FALSE,"FNDC3A_1",6,0.00474470559222192,0.140388986446697
"tx.84627","TSNARE1_1",FALSE,FALSE,FALSE,FALSE,"TSNARE1_1",3,0.00476077191075673,0.1404815820079
"tx.310448","SMAD4_1",FALSE,FALSE,FALSE,FALSE,"SMAD4_1",2,0.00486090281001134,0.143047543669141
"tx.981","SCRN3_1",FALSE,FALSE,FALSE,FALSE,"SCRN3_1",3,0.00505953653965989,0.148490560227478
"tx.8738","ZZZ3_1",FALSE,FALSE,FALSE,FALSE,"ZZZ3_1",2,0.00507917051874644,0.148664993700991
"tx.242420","UBE3C_1",FALSE,FALSE,FALSE,FALSE,"UBE3C_1",3,0.00529946473652384,0.154692677943848
"tx.30553","ZNF614_1",FALSE,FALSE,FALSE,FALSE,"ZNF614_1",2,0.00531932606439446,0.154692677943848
"NR_144376.2","AKR1B1_1",FALSE,FALSE,FALSE,FALSE,"AKR1B1_1",3,0.00532784432737813,0.154692677943848
"tx.272573","ADIPOR2_2",FALSE,FALSE,FALSE,FALSE,"ADIPOR2_2",4,0.00536082701653538,0.155235254860154
"tx.5984","MPDU1_1",FALSE,FALSE,FALSE,FALSE,"MPDU1_1",3,0.00543916400328683,0.157059914686083
"XR_007080203.1","LOC124906821",FALSE,FALSE,FALSE,FALSE,"LOC124906821",5,0.00545276616968904,0.157059914686083
"tx.93655","PLCXD1_2",FALSE,FALSE,FALSE,FALSE,"PLCXD1_2",2,0.0055453372673343,0.159303749698368
"XR_007090478.1","LOC105372952_1",FALSE,FALSE,FALSE,FALSE,"LOC105372952_1",2,0.00562771933826783,0.161243810802771
"tx.4973","PRMT5_1",FALSE,FALSE,FALSE,FALSE,"PRMT5_1",3,0.00564472345274637,0.161305399929928
"tx.273020","RIMKLB_1",FALSE,FALSE,FALSE,FALSE,"RIMKLB_1",5,0.00570239335683939,0.161985040427915
"tx.94828","NAA16_1",TRUE,FALSE,FALSE,FALSE,"NAA16_1",4,0.00571023429235479,0.161985040427915
"tx.168902","CLIC4_1",FALSE,FALSE,FALSE,FALSE,"CLIC4_1",5,0.00571777821446265,0.161985040427915
"tx.270646","AMOTL1_1",FALSE,FALSE,FALSE,FALSE,"AMOTL1_1",5,0.00573431570288229,0.161985040427915
"tx.42945","gene.21051",TRUE,FALSE,FALSE,FALSE,"gene.21051",3,0.00574309241778685,0.161985040427915
"tx.299680","NUP93_1",FALSE,FALSE,FALSE,FALSE,"NUP93_1",3,0.00582134748454379,0.163766871333319
"tx.4688","ATP2A2_1",FALSE,FALSE,FALSE,FALSE,"ATP2A2_1",4,0.00584548900031433,0.164021098331817
"tx.80422","DAG1_1",FALSE,FALSE,FALSE,FALSE,"DAG1_1",9,0.00586286519127068,0.164084672969094
"NM_017454.4","STAU1_1",FALSE,FALSE,FALSE,FALSE,"STAU1_1",5,0.00589813994255422,0.164177444044962
"tx.6447","MILIP_1",FALSE,FALSE,FALSE,FALSE,"MILIP_1",3,0.00592789561534641,0.164177444044962
"tx.235681","gene.21418",FALSE,FALSE,FALSE,FALSE,"gene.21418",2,0.00593922847327247,0.164177444044962
"NM_012460.4","TIMM9_1",FALSE,FALSE,FALSE,FALSE,"TIMM9_1",2,0.00596071699060093,0.164177444044962
"tx.83428","GRB10_1",FALSE,FALSE,FALSE,FALSE,"GRB10_1",5,0.00596621262784295,0.164177444044962
"NM_181054.3","HIF1A_1",FALSE,FALSE,FALSE,FALSE,"HIF1A_1",3,0.00596675812567924,0.164177444044962
"tx.140056","VASH1_1",TRUE,FALSE,FALSE,FALSE,"VASH1_1",2,0.00597201311334008,0.164177444044962
"NM_182943.3","PLOD2_1",FALSE,FALSE,FALSE,FALSE,"PLOD2_1",2,0.00600765554744898,0.164613694424486
"NM_005397.4","PODXL_1",FALSE,FALSE,FALSE,FALSE,"PODXL_1",2,0.00601820026581829,0.164613694424486
"NM_001822.7","CHN1_1",FALSE,FALSE,FALSE,FALSE,"CHN1_1",2,0.00604962144734245,0.165057385167567
"NM_005617.4","RPS14_1",FALSE,FALSE,FALSE,FALSE,"RPS14_1",3,0.00611077776114208,0.166308109544466
"tx.4150","NAA40_1",FALSE,FALSE,FALSE,FALSE,"NAA40_1",5,0.00613231027177064,0.166476893102894
"tx.68937","DLAT_1",FALSE,FALSE,FALSE,FALSE,"DLAT_1",4,0.00615113430193631,0.166571489737472
"NM_015895.5","GMNN_1",FALSE,FALSE,FALSE,FALSE,"GMNN_1",2,0.00622148775867327,0.168057551172719
"tx.103624","MCMBP_1",TRUE,FALSE,FALSE,FALSE,"MCMBP_1",3,0.0062580467645645,0.168625632298774
"XR_007079886.1","LOC124902110_1",FALSE,FALSE,FALSE,FALSE,"LOC124902110_1",6,0.00627750739987276,0.16873131894856
"tx.8889","SLC30A7_1",FALSE,FALSE,FALSE,FALSE,"SLC30A7_1",3,0.00632231005474134,0.16951596267762
"NM_005439.3","MLF2_1",FALSE,FALSE,FALSE,FALSE,"MLF2_1",3,0.00636936565266082,0.170356999069566
"NR_136739.2","SRD5A1_1",FALSE,FALSE,FALSE,FALSE,"SRD5A1_1",2,0.00639560143550347,0.170638417661258
"tx.3733","LINC00842_1",FALSE,FALSE,FALSE,FALSE,"LINC00842_1",6,0.00642990214485166,0.170944630237287
"tx.329036","MAGED1_1",FALSE,FALSE,FALSE,FALSE,"MAGED1_1",4,0.00644689754157143,0.170944630237287
"tx.204109","ATP11B_1",FALSE,FALSE,FALSE,FALSE,"ATP11B_1",3,0.00645430503704647,0.170944630237287
"tx.91306","gene.29157",FALSE,FALSE,FALSE,FALSE,"gene.29157",3,0.00648704258044305,0.171155233249287
"tx.52153","ZNF668_1",FALSE,FALSE,FALSE,FALSE,"ZNF668_1",3,0.00649377991515851,0.171155233249287
"tx.36953","XPR1_1",FALSE,FALSE,FALSE,FALSE,"XPR1_1",5,0.00652893253282545,0.171665080808599
"tx.276256","HMGA2_1",FALSE,FALSE,FALSE,FALSE,"HMGA2_1",4,0.00657927064684339,0.172570772835924
"NR_125341.2","DDX46_1",FALSE,FALSE,FALSE,FALSE,"DDX46_1",3,0.00661502361362897,0.172964580144763
"tx.304927","DHX8_1",FALSE,FALSE,FALSE,FALSE,"DHX8_1",7,0.00664036443770922,0.172964580144763
"tx.33531","TMEM128_1",FALSE,FALSE,FALSE,FALSE,"TMEM128_1",3,0.00664206924397884,0.172964580144763
"NM_003470.3","USP7_1",FALSE,FALSE,FALSE,FALSE,"USP7_1",3,0.00669594040813674,0.17395027964583
"tx.46734","SLC29A3_1",FALSE,FALSE,FALSE,FALSE,"SLC29A3_1",3,0.00672622344855667,0.174319953288489
"tx.28805","CBX2_1",FALSE,FALSE,FALSE,FALSE,"CBX2_1",3,0.00699611819656247,0.180882970229695
"tx.6143","MRM1_2",FALSE,FALSE,FALSE,FALSE,"MRM1_2",6,0.0070348471103812,0.181452267866103
"NM_147782.4","CTSB_2",FALSE,FALSE,FALSE,FALSE,"CTSB_2",3,0.00716242582744629,0.184172278535438
"tx.316277","CYTH2_1",FALSE,FALSE,FALSE,FALSE,"CYTH2_1",5,0.00718641876270966,0.184172278535438
"NM_001386941.1","RIC8A_1",FALSE,FALSE,FALSE,FALSE,"RIC8A_1",2,0.00719118207008248,0.184172278535438
"NM_020800.3","IFT80_1",TRUE,FALSE,FALSE,FALSE,"IFT80_1",2,0.00740354589246083,0.188728458959742
"tx.208137","gene.49158",FALSE,FALSE,FALSE,FALSE,"gene.49158",3,0.00740384229826411,0.188728458959742
"tx.249268","NTAQ1_1",FALSE,FALSE,FALSE,FALSE,"NTAQ1_1",4,0.00745466172825826,0.189578856457041
"tx.36524","POLR3C_1",TRUE,FALSE,FALSE,FALSE,"POLR3C_1",4,0.00750634996218397,0.190447322989149
