"","qry_gene_id","isMinorIntron","isMinorIR","isMinorAS","isIrFinder","GeneID","NExons","P.Value","FDR"
"250839","CD44_1",FALSE,FALSE,FALSE,FALSE,"CD44_1",7,0.001186336957804,0.0932227921050461
"120591","TTC33_1",FALSE,FALSE,FALSE,FALSE,"TTC33_1",2,0.00118987169529718,0.0932227921050461
"284035","MAPKAPK5-AS1_1",FALSE,FALSE,FALSE,FALSE,"MAPKAPK5-AS1_1",7,0.00120055437516931,0.0932227921050461
"89883","SLC35G2_1",FALSE,FALSE,FALSE,FALSE,"SLC35G2_1",4,0.00120407063560201,0.0932227921050461
"368000","RECQL5_1",FALSE,FALSE,FALSE,FALSE,"RECQL5_1",7,0.00120535370064116,0.0932227921050461
"263627","RPL23AP64_2",FALSE,FALSE,FALSE,FALSE,"RPL23AP64_2",9,0.00122761124036253,0.0943563391308829
"252030","ARHGAP1_1",FALSE,FALSE,FALSE,FALSE,"ARHGAP1_1",5,0.00123306427036291,0.0943563391308829
"51944","IMMT_1",FALSE,FALSE,FALSE,FALSE,"IMMT_1",29,0.00123951041498325,0.0943563391308829
"306618","gene.10203",FALSE,FALSE,FALSE,FALSE,"gene.10203",20,0.00124262472589496,0.0943563391308829
"111557","gene.19225",FALSE,FALSE,FALSE,FALSE,"gene.19225",2,0.00124664803549357,0.0943563391308829
"239464","ZDHHC16_1",TRUE,FALSE,FALSE,FALSE,"ZDHHC16_1",12,0.00126386133069975,0.095252119268184
"135734","GEMIN5_1",FALSE,FALSE,FALSE,FALSE,"GEMIN5_1",3,0.00127250605926284,0.095497266167814
"252522","CELF1_1",FALSE,FALSE,FALSE,FALSE,"CELF1_1",26,0.00129218493313259,0.0965649255304274
"274270","SCN8A_1",TRUE,FALSE,FALSE,FALSE,"SCN8A_1",3,0.00130883249799157,0.0970005716793936
"69720","PDE6D_1",TRUE,FALSE,FALSE,FALSE,"PDE6D_1",4,0.0013089682474945,0.0970005716793936
"132153","MACROH2A1_1",FALSE,FALSE,FALSE,FALSE,"MACROH2A1_1",8,0.00132539321633343,0.097413018994344
"261058","CEP57_1",FALSE,FALSE,FALSE,FALSE,"CEP57_1",4,0.00132553427686957,0.097413018994344
"331998","NAA60_1",TRUE,TRUE,TRUE,FALSE,"NAA60_1",12,0.0013319206090454,0.097477875647947
"223901","CAMSAP1-DT_1",FALSE,FALSE,FALSE,FALSE,"CAMSAP1-DT_1",8,0.00134934234021695,0.0982109128048751
"72801","IL17RC_1",FALSE,FALSE,FALSE,FALSE,"IL17RC_1",3,0.0013530270862396,0.0982109128048751
"370111","ARL16_1",TRUE,FALSE,FALSE,FALSE,"ARL16_1",8,0.00136294046859157,0.0985266883233688
"423673","MRTFA-AS1_1",FALSE,FALSE,FALSE,FALSE,"MRTFA-AS1_1",6,0.00136984842067804,0.0986235177993037
"361220","ARL17A_2",FALSE,FALSE,FALSE,FALSE,"ARL17A_2",11,0.00138354396815405,0.0992062640484873
"205132","LOC107987043_1",FALSE,FALSE,FALSE,FALSE,"LOC107987043_1",2,0.0013980896503366,0.0992305899064973
"401690","TMEM230_1",FALSE,FALSE,FALSE,FALSE,"TMEM230_1",9,0.00140359000133184,0.0992305899064973
"103266","LIMCH1_1",FALSE,FALSE,FALSE,FALSE,"LIMCH1_1",11,0.00140880634452062,0.0992305899064973
"7503","gene.1549",FALSE,FALSE,FALSE,FALSE,"gene.1549",2,0.00140907953491137,0.0992305899064973
"11611","RAD54L_1",FALSE,FALSE,FALSE,FALSE,"RAD54L_1",8,0.00141189705021949,0.0992305899064973
"234558","TSPAN15_1",FALSE,FALSE,FALSE,FALSE,"TSPAN15_1",5,0.00143875390782037,0.100718460321765
"339843","gene.11162",FALSE,FALSE,FALSE,FALSE,"gene.11162",3,0.00147904062469222,0.103131057102063
"401434","gene.13266",FALSE,FALSE,FALSE,FALSE,"gene.13266",2,0.0014879753885954,0.103347184734954
"404123","NAPB_1",FALSE,FALSE,FALSE,FALSE,"NAPB_1",4,0.00152127034907277,0.105246949814171
"344339","gene.27909",FALSE,FALSE,FALSE,FALSE,"gene.27909",2,0.0015312314986375,0.105523895223225
"376048","gene.71193",FALSE,FALSE,FALSE,FALSE,"gene.71193",2,0.00153914968848342,0.10565845012686
"247299","TMEM41B_1",FALSE,FALSE,FALSE,FALSE,"TMEM41B_1",5,0.00156212122393467,0.106821347479177
"214501","gene.7515",FALSE,FALSE,FALSE,FALSE,"gene.7515",3,0.00159514975885203,0.108660374534725
"343656","NQO1_1",FALSE,FALSE,FALSE,FALSE,"NQO1_1",4,0.00160669755689449,0.109027664483365
"347511","LOC101927863_1",FALSE,FALSE,FALSE,FALSE,"LOC101927863_1",9,0.00162390115432654,0.109144150981185
"270719","CCDC91_1",FALSE,FALSE,FALSE,FALSE,"CCDC91_1",7,0.0016247880413672,0.109144150981185
"173921","STYXL1_1",FALSE,FALSE,FALSE,FALSE,"STYXL1_1",11,0.00162690169154948,0.109144150981185
"162898","MRM2_1",FALSE,FALSE,FALSE,FALSE,"MRM2_1",5,0.00163569205960022,0.109319781387093
"53031","STARD7-AS1_1",FALSE,FALSE,FALSE,FALSE,"STARD7-AS1_1",3,0.00165220721575046,0.110008428564497
"180264","IFRD1_1",FALSE,FALSE,FALSE,FALSE,"IFRD1_1",5,0.00169142574928562,0.111981928207114
"257965","LOC124906964",FALSE,FALSE,FALSE,FALSE,"LOC124906964",2,0.00169449250519488,0.111981928207114
"90754","GK5_1",FALSE,FALSE,FALSE,FALSE,"GK5_1",9,0.00172198491741156,0.113375743019614
"234078","MYPN_1",FALSE,FALSE,FALSE,FALSE,"MYPN_1",12,0.00176066750814962,0.115493267543844
"50953","gene.17189",FALSE,FALSE,FALSE,FALSE,"gene.17189",2,0.00180115877514155,0.117713369249196
"420339","gene.85843",FALSE,FALSE,FALSE,FALSE,"gene.85843",2,0.00184090742973564,0.119403925832383
"121391","gene.59415",FALSE,FALSE,FALSE,FALSE,"gene.59415",2,0.00184641966870362,0.119403925832383
"318166","MGA_1",FALSE,FALSE,FALSE,FALSE,"MGA_1",7,0.0018472517462635,0.119403925832383
"437450","SLC25A43_1",FALSE,FALSE,FALSE,FALSE,"SLC25A43_1",11,0.00188369854462434,0.121136213477209
"204569","MFSD3_1",FALSE,FALSE,FALSE,FALSE,"MFSD3_1",5,0.00189116225724471,0.121136213477209
"241208","gene.39410",FALSE,FALSE,FALSE,FALSE,"gene.39410",3,0.00190058704015199,0.121136213477209
"359803","gene.12102",FALSE,FALSE,FALSE,FALSE,"gene.12102",2,0.00190231138889583,0.121136213477209
"390452","LOC107985301_1",FALSE,FALSE,FALSE,FALSE,"LOC107985301_1",24,0.00191432007918141,0.121136213477209
"175387","TMEM243_1",FALSE,FALSE,FALSE,FALSE,"TMEM243_1",3,0.00191508891500303,0.121136213477209
"327510","gene.10825",FALSE,FALSE,FALSE,FALSE,"gene.10825",3,0.00198090916163338,0.12485367317327
"430573","KDM6A_1",FALSE,FALSE,FALSE,FALSE,"KDM6A_1",11,0.0020258075906981,0.127230773896645
"209914","gene.7335",FALSE,FALSE,FALSE,FALSE,"gene.7335",3,0.00203488105936702,0.127349040432683
"174432","SPDYE18_1",FALSE,FALSE,FALSE,FALSE,"SPDYE18_1",11,0.00205043508390917,0.127870618912378
"112030","LOC124900783_1",FALSE,FALSE,FALSE,FALSE,"LOC124900783_1",15,0.00206196953931954,0.12813874565224
"149920","CILK1_1",FALSE,FALSE,FALSE,FALSE,"CILK1_1",5,0.00208226289257266,0.128614305348218
"430117","CXorf38_1",FALSE,FALSE,FALSE,FALSE,"CXorf38_1",3,0.00208936064886017,0.128614305348218
"400391","gene.13226",FALSE,FALSE,FALSE,FALSE,"gene.13226",17,0.00209140759642521,0.128614305348218
"304812","gene.82379",FALSE,FALSE,FALSE,FALSE,"gene.82379",2,0.00212018806624584,0.129550682858596
"284439","OAS3_1",FALSE,FALSE,FALSE,FALSE,"OAS3_1",3,0.00213584581152459,0.129550682858596
"65390","BMPR2_1",FALSE,FALSE,FALSE,FALSE,"BMPR2_1",4,0.00213957209762987,0.129550682858596
"76442","MLH1_1",FALSE,FALSE,FALSE,FALSE,"MLH1_1",15,0.00214245409645509,0.129550682858596
"422160","RBFOX2_2",FALSE,FALSE,FALSE,FALSE,"RBFOX2_2",20,0.00214746662146399,0.129550682858596
"317738","KNL1_1",FALSE,FALSE,FALSE,FALSE,"KNL1_1",4,0.00215052231722811,0.129550682858596
"359038","LOC102725238_1",FALSE,FALSE,FALSE,FALSE,"LOC102725238_1",12,0.00216251702717571,0.12978043278398
"112087","gene.4453",FALSE,FALSE,FALSE,FALSE,"gene.4453",3,0.00217348294686567,0.12978043278398
"365494","MILR1_1",FALSE,FALSE,FALSE,FALSE,"MILR1_1",10,0.00217631915401965,0.12978043278398
"355274","gene.28647",FALSE,FALSE,FALSE,FALSE,"gene.28647",2,0.002190331320494,0.129995732803491
"18894","TAF13_1",FALSE,FALSE,FALSE,FALSE,"TAF13_1",11,0.00219541313389355,0.129995732803491
"300389","LOC124907438",FALSE,FALSE,FALSE,FALSE,"LOC124907438",8,0.0022019490622239,0.129995732803491
"385828","MYO9B_1",FALSE,FALSE,FALSE,FALSE,"MYO9B_1",9,0.00222704589725897,0.13104056440649
"151564","COX7A2_1",FALSE,FALSE,FALSE,FALSE,"COX7A2_1",4,0.00227405254323591,0.133091274451833
"347985","VPS53_2",FALSE,FALSE,FALSE,FALSE,"VPS53_2",12,0.00227692711641948,0.133091274451833
"367347","CDC42EP4_1",FALSE,FALSE,FALSE,FALSE,"CDC42EP4_1",13,0.00228821469158956,0.133311086851127
"307392","DCAF4_1",TRUE,FALSE,FALSE,FALSE,"DCAF4_1",6,0.00229914961703561,0.133508979892845
"342974","PSKH1_1",FALSE,FALSE,FALSE,FALSE,"PSKH1_1",3,0.00233787517126208,0.135314075680466
"279252","PAWR_1",FALSE,FALSE,FALSE,FALSE,"PAWR_1",10,0.00236417705941362,0.136390683710992
"300311","DHRS4L2_2",FALSE,FALSE,FALSE,FALSE,"DHRS4L2_2",8,0.00240004266471639,0.137621863568694
"367874","MIF4GD_1",FALSE,FALSE,FALSE,FALSE,"MIF4GD_1",7,0.00240105899399958,0.137621863568694
"430235","DDX3X_1",FALSE,FALSE,FALSE,FALSE,"DDX3X_1",6,0.00242174895509932,0.138359986270206
"353773","LOC124907935",FALSE,FALSE,FALSE,FALSE,"LOC124907935",12,0.00243639052163641,0.138748914883287
"114632","ANXA10_1",FALSE,FALSE,FALSE,FALSE,"ANXA10_1",2,0.00246401579215901,0.13987238363759
"290086","gene.9810",FALSE,FALSE,FALSE,FALSE,"gene.9810",4,0.0024934517770759,0.140978519875168
"83105","gene.3675",FALSE,FALSE,FALSE,FALSE,"gene.3675",2,0.00249942155952814,0.140978519875168
"62204","MIR4444-1_1",FALSE,FALSE,FALSE,FALSE,"MIR4444-1_1",34,0.00252862450957377,0.14217291647321
"401679","PCNA_1",FALSE,FALSE,FALSE,FALSE,"PCNA_1",2,0.00257937464754238,0.144188725226256
"90075","ARMC8_1",FALSE,FALSE,FALSE,FALSE,"ARMC8_1",14,0.00258075918337323,0.144188725226256
"7199","gene.1542",FALSE,FALSE,FALSE,FALSE,"gene.1542",2,0.00260379100007678,0.144679169504322
"425283","PPARA_1",FALSE,FALSE,FALSE,FALSE,"PPARA_1",2,0.00261214021865979,0.144679169504322
"101260","LCORL_1",FALSE,FALSE,FALSE,FALSE,"LCORL_1",10,0.00261404405405585,0.144679169504322
"285541","VSIG10_1",FALSE,FALSE,FALSE,FALSE,"VSIG10_1",6,0.00265088205856887,0.146260972396615
"46567","MSH2_1",FALSE,FALSE,FALSE,FALSE,"MSH2_1",6,0.00268113156433644,0.147470562534046
"257552","NADSYN1_1",FALSE,FALSE,FALSE,FALSE,"NADSYN1_1",4,0.00270218580478932,0.148168460645893
"207314","gene.22768",FALSE,FALSE,FALSE,FALSE,"gene.22768",6,0.00271378721136111,0.148345325001286
"338149","KCTD13_1",FALSE,FALSE,FALSE,FALSE,"KCTD13_1",13,0.00278931966391374,0.151765728477007
"183496","FMC1_1",FALSE,FALSE,FALSE,FALSE,"FMC1_1",4,0.00279349711950225,0.151765728477007
"231070","ZNF485_1",FALSE,FALSE,FALSE,FALSE,"ZNF485_1",3,0.0028266599109301,0.153097778845514
"323642","gene.10690",FALSE,FALSE,FALSE,FALSE,"gene.10690",2,0.00284512573670803,0.153628115618402
"199798","gene.38133",FALSE,FALSE,FALSE,FALSE,"gene.38133",2,0.00291883146348263,0.157128948479456
"332476","MGRN1_1",FALSE,FALSE,FALSE,FALSE,"MGRN1_1",10,0.00293245382044784,0.157383907921066
"16805","LOC105378847_1",FALSE,FALSE,FALSE,FALSE,"LOC105378847_1",8,0.00297796310975654,0.159177683747094
"343351","CDH1_1",FALSE,FALSE,FALSE,FALSE,"CDH1_1",8,0.00298385133555616,0.159177683747094
"22672","MCL1_1",FALSE,FALSE,FALSE,FALSE,"MCL1_1",3,0.00299872479964226,0.159238745225919
"319832","GABPB1-AS1_1",FALSE,FALSE,FALSE,FALSE,"GABPB1-AS1_1",8,0.00300810722665776,0.159238745225919
"146603","DAXX_5",FALSE,FALSE,FALSE,FALSE,"DAXX_5",4,0.00301561845347827,0.159238745225919
"241557","ADD3_1",FALSE,FALSE,FALSE,FALSE,"ADD3_1",2,0.00302095976488672,0.159238745225919
"251512","gene.855",FALSE,FALSE,FALSE,FALSE,"gene.855",5,0.00303370652727701,0.159436131467665
"92773","GFM1_1",FALSE,FALSE,FALSE,FALSE,"GFM1_1",10,0.00304599101686893,0.159455028236046
"266012","WNK1_1",FALSE,FALSE,FALSE,FALSE,"WNK1_1",4,0.0030520724166913,0.159455028236046
"214810","S1PR3_1",FALSE,FALSE,FALSE,FALSE,"S1PR3_1",3,0.00306573742715224,0.159475685684973
"210002","LOC105376033_1",FALSE,FALSE,FALSE,FALSE,"LOC105376033_1",17,0.00307047647329772,0.159475685684973
"61276","SLC25A12_2",FALSE,FALSE,FALSE,FALSE,"SLC25A12_2",8,0.00313488417852789,0.162344835338911
"23798","C1orf43_1",FALSE,FALSE,FALSE,FALSE,"C1orf43_1",8,0.00315907674278914,0.163120723590491
"101066","FGFBP1_1",FALSE,FALSE,FALSE,FALSE,"FGFBP1_1",3,0.00318322782509328,0.163542329295991
"285309","TESC_1",FALSE,FALSE,FALSE,FALSE,"TESC_1",3,0.00318570964977229,0.163542329295991
"149592","gene.64195",FALSE,FALSE,FALSE,FALSE,"gene.64195",2,0.00320838099743288,0.164230161403276
"86123","CFAP44_1",TRUE,FALSE,FALSE,FALSE,"CFAP44_1",7,0.00322983723328273,0.164666258470613
"273254","CCDC65_1",FALSE,FALSE,FALSE,FALSE,"CCDC65_1",19,0.00323549533892911,0.164666258470613
"235376","NUDT13_1",FALSE,FALSE,FALSE,FALSE,"NUDT13_1",10,0.00324851820988174,0.164855318095173
"159692","PCMT1_1",FALSE,FALSE,FALSE,FALSE,"PCMT1_1",6,0.0032682795913261,0.16538428526279
"107906","FAM13A_1",FALSE,FALSE,FALSE,FALSE,"FAM13A_1",8,0.00328047058687464,0.165388723610554
"329038","gene.27366",FALSE,FALSE,FALSE,FALSE,"gene.27366",3,0.003287043685332,0.165388723610554
"181611","TNPO3_1",FALSE,FALSE,FALSE,FALSE,"TNPO3_1",15,0.00331481977503526,0.165850691982182
"96072","DNAJB11_1",FALSE,FALSE,FALSE,FALSE,"DNAJB11_1",7,0.00331495369892678,0.165850691982182
"107056","MRPS18C_1",FALSE,FALSE,FALSE,FALSE,"MRPS18C_1",4,0.00335123967526698,0.166780301989203
"29399","TSEN15_1",FALSE,FALSE,FALSE,FALSE,"TSEN15_1",5,0.00335236787917996,0.166780301989203
"270193","gene.25167",FALSE,FALSE,FALSE,FALSE,"gene.25167",2,0.00339364504798904,0.1683609172127
"401340","LINC01730_1",FALSE,FALSE,FALSE,FALSE,"LINC01730_1",6,0.00343001048822694,0.169267460666302
"211185","LOC112268036_1",FALSE,FALSE,FALSE,FALSE,"LOC112268036_1",21,0.00343103260003402,0.169267460666302
"420655","LOC102723305_1",FALSE,FALSE,FALSE,FALSE,"LOC102723305_1",2,0.00344336499299789,0.169403992752738
"22561","gene.1999",FALSE,FALSE,FALSE,FALSE,"gene.1999",2,0.00345597265818344,0.169553273543177
"35681","PSEN2_1",FALSE,FALSE,FALSE,FALSE,"PSEN2_1",3,0.00346554620118655,0.169553283892859
"48530","gene.2753",FALSE,FALSE,FALSE,FALSE,"gene.2753",2,0.00350182894215052,0.170856452877212
"32967","HHAT_2",FALSE,FALSE,FALSE,FALSE,"HHAT_2",2,0.00352706464272772,0.171357755619996
"109348","gene.4393",FALSE,FALSE,FALSE,FALSE,"gene.4393",3,0.00353145394395001,0.171357755619996
"79537","IP6K1_1",FALSE,FALSE,FALSE,FALSE,"IP6K1_1",5,0.00354519233823759,0.171554375689961
"322314","gene.10624",FALSE,FALSE,FALSE,FALSE,"gene.10624",3,0.00358432592004838,0.172975466948166
"356941","gene.12014",FALSE,FALSE,FALSE,FALSE,"gene.12014",4,0.00361290820702193,0.173621358013771
"240022","DNMBP_1",FALSE,FALSE,FALSE,FALSE,"DNMBP_1",5,0.0036173158549535,0.173621358013771
"247298","gene.24325",FALSE,FALSE,FALSE,FALSE,"gene.24325",2,0.00364631827137141,0.174135861022819
"391258","DLL3_1",FALSE,FALSE,FALSE,FALSE,"DLL3_1",2,0.00364769942066885,0.174135861022819
"197081","ZFAND1_1",FALSE,FALSE,FALSE,FALSE,"ZFAND1_1",7,0.0036687371045331,0.174669362522542
"78858","TMA7_1",FALSE,FALSE,FALSE,FALSE,"TMA7_1",3,0.00370287195469759,0.17581502149006
"67556","ARPC2_1",FALSE,FALSE,FALSE,FALSE,"ARPC2_1",2,0.00372251455471041,0.17581502149006
"122328","LOC105378988_1",FALSE,FALSE,FALSE,FALSE,"LOC105378988_1",6,0.00372395287827982,0.17581502149006
"318955","FRMD5_1",FALSE,FALSE,FALSE,FALSE,"FRMD5_1",10,0.00373250793745484,0.17581502149006
"183375","gene.625",FALSE,FALSE,FALSE,FALSE,"gene.625",2,0.00377331081494913,0.177265538046589
"56696","BIN1_1",FALSE,FALSE,FALSE,FALSE,"BIN1_1",8,0.00378502630632787,0.177345505056542
"365536","gene.43418",FALSE,FALSE,FALSE,FALSE,"gene.43418",4,0.00379991429882243,0.177573303816475
"190538","ELP3_1",TRUE,FALSE,FALSE,FALSE,"ELP3_1",6,0.00383677830937973,0.17882415957217
"125896","RASGRF2_1",FALSE,FALSE,FALSE,FALSE,"RASGRF2_1",5,0.0038767877133201,0.180117857996039
"270416","MED21_1",FALSE,FALSE,FALSE,FALSE,"MED21_1",4,0.00388487503554214,0.180117857996039
"138270","MSX2_1",FALSE,FALSE,FALSE,FALSE,"MSX2_1",2,0.00391296372543135,0.180946476608655
"109019","GSTCD_1",FALSE,FALSE,FALSE,FALSE,"GSTCD_1",5,0.00394284832132599,0.181853610986991
"208047","IFT74_1",TRUE,FALSE,FALSE,FALSE,"IFT74_1",4,0.00396912989310783,0.182590284511254
"276105","RBMS2_1",FALSE,FALSE,FALSE,FALSE,"RBMS2_1",5,0.00402368078251932,0.183826290805847
"4168","AKR7A2_1",FALSE,FALSE,FALSE,FALSE,"AKR7A2_1",2,0.00402696951147529,0.183826290805847
"330284","gene.10919",FALSE,FALSE,FALSE,FALSE,"gene.10919",2,0.00402713572540617,0.183826290805847
"50839","LOC105374811_1",FALSE,FALSE,FALSE,FALSE,"LOC105374811_1",3,0.00403915201382964,0.183900826007549
"274860","SP1_1",FALSE,FALSE,FALSE,FALSE,"SP1_1",5,0.00407704137245114,0.184636008496257
"342988","gene.11260",FALSE,FALSE,FALSE,FALSE,"gene.11260",4,0.00408118763525783,0.184636008496257
"363039","MBTD1_1",FALSE,FALSE,FALSE,FALSE,"MBTD1_1",17,0.00408657418161214,0.184636008496257
"108400","RAP1GDS1_1",FALSE,FALSE,FALSE,FALSE,"RAP1GDS1_1",11,0.00409950944726994,0.184749139492616
"323199","SNORD16_1",TRUE,FALSE,FALSE,FALSE,"SNORD16_1",3,0.00411828666155013,0.18512430218963
"374321","gene.12625",FALSE,FALSE,FALSE,FALSE,"gene.12625",2,0.00415257940957975,0.185752699703998
"358246","gene.56926",FALSE,FALSE,FALSE,FALSE,"gene.56926",3,0.00416891578168864,0.185752699703998
"338709","ZNF688_1",FALSE,FALSE,FALSE,FALSE,"ZNF688_1",4,0.00417267646232556,0.185752699703998
"206952","BNC2_1",FALSE,FALSE,FALSE,FALSE,"BNC2_1",11,0.00417421797087636,0.185752699703998
"79441","DAG1_1",FALSE,FALSE,FALSE,FALSE,"DAG1_1",18,0.00426817433743825,0.188509372026567
"222871","NUP214_1",FALSE,FALSE,FALSE,FALSE,"NUP214_1",3,0.00427316215535619,0.188509372026567
"359496","NBR2_1",TRUE,FALSE,FALSE,FALSE,"NBR2_1",11,0.00427831044938828,0.188509372026567
"230019","PARD3_1",FALSE,FALSE,FALSE,FALSE,"PARD3_1",16,0.00427874019279994,0.188509372026567
"182289","gene.6561",FALSE,FALSE,FALSE,FALSE,"gene.6561",6,0.00430313978279686,0.189113917352643
"324597","ADPGK_1",FALSE,FALSE,FALSE,FALSE,"ADPGK_1",10,0.00434281041290532,0.189816152034368
"134813","GRPEL2_1",FALSE,FALSE,FALSE,FALSE,"GRPEL2_1",2,0.0043863455700074,0.189816152034368
"246111","gene.53288",FALSE,FALSE,FALSE,FALSE,"gene.53288",2,0.00438642545128423,0.189816152034368
"424386","TCF20_8",FALSE,FALSE,FALSE,FALSE,"TCF20_8",3,0.00438824316984124,0.189816152034368
"393306","TOMM40_1",FALSE,FALSE,FALSE,FALSE,"TOMM40_1",3,0.00440368486905415,0.189816152034368
"85251","ALCAM_1",FALSE,FALSE,FALSE,FALSE,"ALCAM_1",4,0.00442677686299271,0.189816152034368
"132103","PITX1-AS1_1",FALSE,FALSE,FALSE,FALSE,"PITX1-AS1_1",7,0.00443050940221233,0.189816152034368
"117479","SRD5A1_1",FALSE,FALSE,FALSE,FALSE,"SRD5A1_1",6,0.00444143012347207,0.189816152034368
"347376","TRAPPC2L_1",TRUE,TRUE,FALSE,FALSE,"TRAPPC2L_1",9,0.00444532332359612,0.189816152034368
"339997","LONP2_1",FALSE,FALSE,FALSE,FALSE,"LONP2_1",4,0.0044474708925866,0.189816152034368
"337875","SPN_1",FALSE,FALSE,FALSE,FALSE,"SPN_1",18,0.00445212859256965,0.189816152034368
"238707","gene.760",TRUE,FALSE,FALSE,FALSE,"gene.760",2,0.00447157265780604,0.189816152034368
"420576","RHBDD3_1",TRUE,FALSE,FALSE,FALSE,"RHBDD3_1",6,0.0044749090926197,0.189816152034368
"31553","TMEM183A_1",FALSE,FALSE,FALSE,FALSE,"TMEM183A_1",5,0.00447877402812879,0.189816152034368
"191953","gene.6817",FALSE,FALSE,FALSE,FALSE,"gene.6817",2,0.00448674691563774,0.189816152034368
"268305","PRH1_3",FALSE,FALSE,FALSE,FALSE,"PRH1_3",10,0.00449059723913953,0.189816152034368
"231080","ZNF32_1",FALSE,FALSE,FALSE,FALSE,"ZNF32_1",5,0.00450472904692448,0.189960133690665
"105456","RUFY3_1",FALSE,FALSE,FALSE,FALSE,"RUFY3_1",6,0.00453279557892679,0.190541733153303
"338279","PPP4C_1",FALSE,FALSE,FALSE,FALSE,"PPP4C_1",5,0.00454003790811889,0.190541733153303
"355262","CPD_1",FALSE,FALSE,FALSE,FALSE,"CPD_1",2,0.00457151730787147,0.190978528090933
"223367","GTF3C5_1",FALSE,FALSE,FALSE,FALSE,"GTF3C5_1",4,0.00459318045319423,0.190978528090933
"202610","EFR3A_1",FALSE,FALSE,FALSE,FALSE,"EFR3A_1",3,0.00459824785160978,0.190978528090933
"4180","SLC66A1_1",FALSE,FALSE,FALSE,FALSE,"SLC66A1_1",7,0.00460248312289157,0.190978528090933
"78427","ELP6_1",FALSE,FALSE,FALSE,FALSE,"ELP6_1",4,0.00460715183065866,0.190978528090933
"297117","TMTC4_1",FALSE,FALSE,FALSE,FALSE,"TMTC4_1",6,0.00461514369730221,0.190978528090933
"198016","RBM12B_1",FALSE,FALSE,FALSE,FALSE,"RBM12B_1",6,0.00462870800001589,0.191069498879486
"439143","RTL8A_1",FALSE,FALSE,FALSE,FALSE,"RTL8A_1",2,0.00463891844154361,0.191069498879486
"416783","PRMT2_1",FALSE,FALSE,FALSE,FALSE,"PRMT2_1",6,0.00470011650287295,0.192514184306629
"151486","CD109_1",FALSE,FALSE,FALSE,FALSE,"CD109_1",4,0.00470624861295163,0.192514184306629
"405036","POFUT1_1",FALSE,FALSE,FALSE,FALSE,"POFUT1_1",5,0.00471165980315408,0.192514184306629
"59934","BAZ2B_1",FALSE,FALSE,FALSE,FALSE,"BAZ2B_1",13,0.00471776494970862,0.192514184306629
"41661","gene.2507",FALSE,FALSE,FALSE,FALSE,"gene.2507",3,0.00472834228295318,0.192514184306629
"64138","gene.47992",FALSE,FALSE,FALSE,FALSE,"gene.47992",2,0.00475873616482552,0.193096444898514
"52884","FAHD2A_2",FALSE,FALSE,FALSE,FALSE,"FAHD2A_2",7,0.00476444844563553,0.193096444898514
"205582","AK3_1",FALSE,FALSE,FALSE,FALSE,"AK3_1",4,0.00479353481264169,0.193177007353286
"191514","FUT10_1",FALSE,FALSE,FALSE,FALSE,"FUT10_1",4,0.00479904847032636,0.193177007353286
"4428","CAMK2N1_1",FALSE,FALSE,FALSE,FALSE,"CAMK2N1_1",7,0.00479915776836124,0.193177007353286
"374500","MAPRE2_1",FALSE,FALSE,FALSE,FALSE,"MAPRE2_1",6,0.00484914443609421,0.194161523787686
"261619","DYNC2H1_1",FALSE,FALSE,FALSE,FALSE,"DYNC2H1_1",3,0.00485565182199323,0.194161523787686
"348452","WDR81_2",FALSE,FALSE,FALSE,FALSE,"WDR81_2",4,0.00485795615076366,0.194161523787686
"241726","PDCD4-AS1_1",FALSE,FALSE,FALSE,FALSE,"PDCD4-AS1_1",2,0.00486746748132418,0.194161523787686
"371204","NDC80_1",FALSE,FALSE,FALSE,FALSE,"NDC80_1",4,0.00488253269583527,0.194324801294244
"149147","gene.20740",FALSE,FALSE,FALSE,FALSE,"gene.20740",2,0.0048971444890687,0.194359609546733
"300213","THTPA_1",FALSE,FALSE,FALSE,FALSE,"THTPA_1",6,0.00490535517290891,0.194359609546733
"161277","MRPL18_1",FALSE,FALSE,FALSE,FALSE,"MRPL18_1",9,0.00494142187889018,0.195351613609429
"388645","CEP89_1",FALSE,FALSE,FALSE,FALSE,"CEP89_1",3,0.00495507333474079,0.195455019669475
"93621","MYNN_1",FALSE,FALSE,FALSE,FALSE,"MYNN_1",5,0.00497050728586918,0.195628121200065
"315544","LOC124907526",FALSE,FALSE,FALSE,FALSE,"LOC124907526",8,0.00502716758200827,0.197155699489929
"246136","NUP98_1",FALSE,FALSE,FALSE,FALSE,"NUP98_1",11,0.00503864536074499,0.197155699489929
"88226","ZXDC_1",FALSE,FALSE,FALSE,FALSE,"ZXDC_1",4,0.00504271536722589,0.197155699489929
"370291","ANAPC11_1",FALSE,FALSE,FALSE,FALSE,"ANAPC11_1",10,0.00505617384292144,0.197207388243971
"328716","RCCD1_1",FALSE,FALSE,FALSE,FALSE,"RCCD1_1",6,0.00506630690819304,0.197207388243971
"238664","MYOF_1",FALSE,FALSE,FALSE,FALSE,"MYOF_1",6,0.0051008034692472,0.19811475930666
"57429","SMPD4BP_1",FALSE,FALSE,FALSE,FALSE,"SMPD4BP_1",7,0.00512602295070617,0.19821947450371
"320907","RFX7_1",FALSE,FALSE,FALSE,FALSE,"RFX7_1",5,0.00513278620509712,0.19821947450371
